,id,name,overall,pace,shooting,passing,dribbling,defense,physical
536,245235,alexander bah,79,91,65,72,75,74,81
537,247463,folarin balogun,79,80,79,62,77,23,69
538,243976,catena,79,65,39,63,53,80,78
539,219812,patrick ciurria,79,81,74,77,79,48,61
540,211348,stole dimitrievski,79,77,81,74,78,36,77
541,236499,douglas luiz,79,66,72,82,78,74,72
542,215998,ignacio fernandez,79,75,76,80,79,69,74
543,224411,goncalo guedes,79,86,81,73,82,38,70
544,257179,goncalo inacio,79,80,36,61,61,80,78
545,209846,christian gunter,79,81,58,71,71,74,84
546,226376,kaku,79,81,72,81,80,52,64
547,227678,ezri konsa,79,77,39,62,71,80,76
548,206594,solly march,79,75,70,76,80,67,66
549,192638,marcos alonso,79,51,74,81,77,78,76
550,253124,matheus nunes,79,83,71,74,81,73,77
551,211093,callum mcgregor,79,80,74,78,81,69,77
552,231340,gonzalo montiel,79,82,62,69,75,76,81
553,226166,nordi mukiele,79,77,49,68,72,80,80
554,208777,oliver torres,79,68,72,79,82,65,49
555,200159,stefan ortega,79,76,73,86,84,52,79
556,227796,christian pulisic,79,84,71,73,84,37,55
557,200215,sebastian rode,79,64,65,72,74,78,74
558,199641,matz sels,79,77,78,74,80,36,80
559,236792,tomas soucek,79,56,70,71,70,80,83
560,202695,james tarkowski,79,55,45,62,60,81,79
561,200155,hans vanaken,79,45,79,81,75,59,76
562,200610,kevin volland,79,68,82,78,78,46,84
563,183512,yuri berchiche,79,80,68,74,75,76,82
564,212462,alex telles,79,78,74,79,77,75,70
565,215590,ayoze perez,79,76,72,76,82,58,64
566,184432,azpilicueta,79,61,55,76,72,81,73
567,240709,ridle baku,79,81,73,74,81,72,77
568,224371,jarrod bowen,79,77,77,74,80,44,66
569,173221,antonio candreva,79,69,79,80,81,62,63
570,235840,michele di gregorio,79,80,76,72,82,44,80
571,200458,lucas digne,79,76,69,78,76,76,74
572,229942,axel disasi,79,49,48,53,56,80,84
573,235794,eberechi eze,79,77,76,77,82,49,68
574,225100,joe gomez,79,82,27,68,70,79,77
575,256197,piero hincapie,79,82,40,64,72,79,77
576,212442,jose sa,79,80,75,70,81,52,78
577,195365,kevin kampl,79,65,66,80,81,64,61
578,222331,lukas klostermann,79,81,50,64,71,81,77
579,230625,matheus reis,79,73,53,67,74,79,83
580,210881,john mcginn,79,68,74,75,77,73,81
581,238095,nikola milenkovic,79,64,45,62,62,79,83
582,206590,moi gomez,79,66,75,80,78,61,61
583,234943,florian neuhaus,79,67,72,78,79,67,69
584,251573,renan lodi,79,81,67,75,77,74,73
585,210243,ricardo pereira,79,72,66,77,77,79,70
586,224003,sergio herrera,79,79,78,75,78,47,76
587,245367,xavi simons,79,87,73,76,83,61,74
588,216549,alexander srloth,79,79,78,69,74,36,85
589,244309,teddy teuma,79,68,77,79,76,73,76
590,228093,marcus thuram,79,84,77,71,78,48,76
591,247246,khephren thuram,79,72,72,77,78,77,79
592,245388,jean-clair todibo,79,74,47,63,67,80,78
593,199833,lars unnerstall,79,80,78,63,83,32,80
594,177413,axel witsel,79,35,63,77,75,79,74
595,199069,vincent aboubakar,79,73,80,71,79,36,80
596,190674,benjamin andre,79,63,64,73,75,78,83
597,178562,ever banega,79,55,73,82,79,73,73
598,215223,walter benitez,79,79,77,72,82,37,79
599,210930,carles gil,79,70,69,80,79,38,62
600,237712,valentin castellanos,79,76,79,69,76,42,78
601,163489,andrea consigli,79,79,80,72,80,42,78
602,201505,david lopez,79,45,57,70,65,80,74
603,189805,luuk de jong,79,41,79,71,71,46,77
604,211748,kerem demirbay,79,59,76,79,81,71,71
605,241187,lutsharel geertruida,79,78,53,69,75,79,80
606,246104,ryan gravenberch,79,72,76,78,83,68,72
607,197891,juanmi,79,79,79,72,80,31,62
608,163705,steve mandanda,79,76,79,74,81,49,77
609,189682,ben mee,79,51,42,54,57,82,76
610,216475,morales,79,79,82,75,81,52,67
611,224081,kalvin phillips,79,66,65,76,75,77,76
612,210315,raul de tomas,79,74,79,76,79,39,75
613,228789,robert sanchez,79,79,77,75,80,45,79
614,209440,romarinho,79,85,76,71,82,30,67
615,243854,mohamed simakan,79,74,43,64,68,80,80
616,256325,josip sutalo,79,77,32,61,72,80,79
617,205812,pietro terracciano,79,80,77,73,83,41,79
618,205678,edin visca,79,84,78,76,80,47,62
619,248550,vivian,79,75,48,56,62,80,78
620,216150,davide zappacosta,79,78,67,73,74,75,72
621,204311,kurt zouma,79,61,51,61,56,79,83
622,233029,rodrigo aliendro,78,73,73,74,79,74,77
623,253004,ansu fati,78,89,76,72,81,30,53
624,242578,benoit badiashile,78,61,47,67,60,79,76
625,208596,andrea belotti,78,73,76,58,76,38,82
626,216939,andre blake,78,79,70,74,81,45,80
627,232440,caio henrique,78,80,58,78,78,72,67
628,158625,dante,78,32,52,68,65,79,79
629,231633,issa diop,78,64,37,53,57,79,80
630,232658,danilho doekhi,78,64,42,59,65,78,82
631,221125,sebastian driussi,78,82,79,73,78,32,73
632,220407,martin dubravka,78,78,76,79,80,46,76
633,247131,alfonso espino,78,87,63,68,73,75,82
634,205288,fernando,78,78,76,73,79,48,77
635,246606,fran garcia,78,89,49,69,77,71,68
636,247138,fran navarro,78,74,79,54,75,41,79
637,202024,remo freuler,78,64,69,73,76,74,73
638,205186,paulo gazzaniga,78,77,79,78,76,57,77
639,190765,pascal gro,78,52,75,82,77,62,72
640,238463,amadou haidara,78,64,72,76,80,70,70
641,203486,thorgan hazard,78,71,74,78,82,53,65
642,224494,rico henry,78,89,41,62,75,74,72
643,202599,igor coronado,78,81,74,77,83,57,63
644,240938,junior messias,78,82,73,73,81,49,60
645,236610,moise kean,78,86,76,58,76,40,76
646,220971,naby keita,78,69,72,75,84,69,67
647,231691,alban lafont,78,78,77,69,81,47,78
648,239380,noa lang,78,84,73,71,84,50,69
649,237161,sean longstaff,78,64,65,75,74,73,72
650,231416,dodi lukebakio,78,84,78,70,82,31,59
651,234426,marcao,78,63,36,60,70,78,85
652,220253,munir,78,75,78,77,80,35,62
653,206003,yvon mvogo,78,78,75,78,80,42,76
654,188152,oscar,78,78,76,80,80,61,68
655,221342,pablo maffeo,78,82,52,70,78,75,69
656,227404,quinn,78,46,46,69,67,78,74
657,235781,santi comesana,78,55,68,69,74,77,74
658,198031,sergio oliveira,78,51,76,82,74,67,62
659,195479,james tavernier,78,81,72,78,75,70,79
660,173030,oscar trejo,78,67,76,78,82,70,76
661,253150,mike tresor,78,79,71,79,80,38,58
662,241095,nikola vlasic,78,77,75,76,81,57,73
663,207616,adam webster,78,69,31,62,70,79,76
664,237329,joe willock,78,81,72,74,81,72,72
665,224221,joachim andersen,78,53,50,70,66,78,81
666,247729,andre almeida,78,73,66,76,80,68,67
667,190717,michail antonio,78,78,74,73,76,54,82
668,197853,serge aurier,78,69,62,74,74,76,74
669,236791,antonin barak,78,73,77,79,80,65,75
670,223790,sheraldo becker,78,94,76,70,79,35,69
671,220621,said benrahma,78,74,75,75,82,40,57
672,231102,ludovic blas,78,72,76,76,83,58,65
673,226300,ugurcan cakr,78,79,76,74,76,54,81
674,246646,maxence caqueret,78,75,58,75,80,74,69
675,244470,vladimir coufal,78,65,56,72,73,77,80
676,222357,breel embolo,78,81,77,70,75,51,83
677,239482,galeno,78,92,76,67,82,38,68
678,210372,rachid ghezzal,78,71,72,81,81,28,58
679,219581,samuel gigot,78,64,38,62,61,78,81
680,201119,ismaily,78,80,64,73,78,73,75
681,224030,maxime lopez,78,71,71,79,82,67,57
682,195086,dejan lovren,78,55,40,60,62,79,78
683,242201,luis milla,78,68,72,77,74,75,73
684,231969,ruslan malinovskyi,78,74,79,80,78,64,80
685,243014,bryan mbeumo,78,83,77,72,78,45,74
686,236403,evan ndicka,78,77,53,72,71,77,79
687,235569,tanguy ndombele,78,65,71,79,86,68,66
688,247827,michael olise,78,80,70,77,83,50,56
689,229188,vangelis pavlidis,78,70,78,67,77,44,81
690,226110,nicolas pepe,78,87,76,74,81,36,63
691,230786,pepelu,78,64,62,77,70,72,77
692,241727,predrag rajkovic,78,77,76,74,81,25,79
693,245541,giovanni reyna,78,77,73,74,82,37,70
694,211022,ruben garcia,78,76,76,79,78,45,52
695,199005,mathew ryan,78,76,78,81,80,52,77
696,220673,renato tapia,78,68,66,71,69,79,84
697,232938,takehiro tomiyasu,78,71,33,67,71,80,79
698,235889,cengiz under,78,78,76,77,80,38,50
699,261204,myrto uzuni,78,82,79,70,81,32,65
700,264453,micky van de ven,78,85,43,59,68,79,80
701,146947,vesga,78,47,78,74,67,77,81
702,260407,elye wahi,78,90,78,67,78,31,67
703,205569,james ward-prowse,78,57,72,85,74,64,71
704,252059,salis abdul samed,78,62,47,66,71,76,80
705,230658,arthur,78,65,65,79,84,71,66
706,213955,sardar azmoun,78,79,75,71,78,40,73
707,212404,federico bernardeschi,78,76,75,78,82,57,67
708,232229,justin bijlow,78,80,75,78,78,48,74
709,246764,mohamed camara,78,80,58,69,78,73,77
710,251752,lucas chevalier,78,79,75,71,78,41,77
711,199422,jordy clasie,78,58,63,79,75,71,69
712,214009,gustavo cuellar,78,69,50,66,69,76,84
713,218339,mahmoud dahoud,78,67,68,77,83,66,68
714,207863,felipe,78,52,44,56,58,78,81
715,234568,gedson fernandes,78,79,73,76,80,75,77
716,221284,jonathan gradit,78,71,29,63,69,78,79
717,241159,marc guehi,78,72,39,59,69,79,75
718,228579,benjamin henrichs,78,74,53,73,77,75,73
719,156519,hector herrera,78,64,74,74,74,75,81
720,232905,junya ito,78,88,70,73,78,58,68
721,259197,nicolas jackson,78,76,79,63,78,42,69
722,171791,jose fonte,78,31,46,62,61,80,80
723,222558,rick karsdorp,78,80,63,75,78,76,79
724,207993,sead kolasinac,78,69,63,67,68,76,84
725,251353,kodjo fo-doh laba,78,77,78,64,70,25,83
726,221671,lee jae sung,78,65,71,75,82,58,62
727,212811,mario lemina,78,68,67,75,75,75,77
728,239433,nemanja maksimovic,78,47,72,74,73,77,76
729,238041,tyrell malacia,78,83,56,69,78,74,77
730,240243,matheus cunha,78,80,78,75,82,40,73
731,242000,konstantinos mavropanos,78,79,56,54,59,78,82
732,242087,hidemasa morita,78,67,68,75,76,72,77
733,235658,victor nelsson,78,64,43,59,66,79,84
734,233556,riccardo orsolini,78,79,75,74,82,39,65
735,228302,pedraza,78,80,72,72,75,74,75
736,233500,luis sinisterra,78,89,72,70,84,53,61
737,240273,emile smith rowe,78,76,71,75,81,32,62
738,206413,taras stepanenko,78,65,62,71,68,76,79
739,187072,lars stindl,78,58,78,79,78,60,72
740,208787,adrien thomasson,78,69,74,78,80,65,70
741,229158,branco van den boomen,78,60,76,82,73,67,73
742,254566,patrick wimmer,78,83,69,71,81,49,72
743,224425,marius wolf,78,81,71,73,75,72,79
744,232999,tyler adams,78,78,48,67,72,77,77
745,191043,alex sandro,78,73,65,74,78,75,77
746,193105,alphonse areola,78,81,77,74,80,55,76
747,225149,jean butez,78,76,78,77,79,49,79
748,183569,eric maxim choupo-moting,78,64,77,69,79,38,70
749,198451,dani rodriguez,78,84,75,76,74,63,69
750,190813,stephan el shaarawy,78,86,75,75,79,49,63
751,247204,emerson royal,78,72,62,71,73,75,77
752,256612,evanilson,78,74,76,63,76,25,72
753,258729,gabri veiga,78,71,77,72,78,60,62
754,201305,gabriel paulista,78,65,49,66,62,79,79
755,238216,conor gallagher,78,73,75,74,76,68,75
756,255742,reo hatate,78,74,74,75,80,65,66
757,220093,hans hateboer,78,79,64,72,77,74,76
758,203747,hector bellerin,78,81,51,70,76,74,64
759,234570,jota,78,87,73,73,82,37,61
760,201095,agustin marchesin,78,79,76,75,79,54,78
761,240452,m'bala nzola,78,89,75,60,75,29,82
762,240716,mathias olivera,78,75,50,69,73,77,77
763,198950,pablo sarabia,78,69,73,80,80,57,60
764,239613,matteo pessina,78,72,70,77,79,71,72
765,197965,pizzi,78,71,75,79,81,63,62
766,236703,david raum,78,88,59,77,77,71,78
767,245279,reguilon,78,82,57,74,77,75,70
768,230767,renato sanches,78,82,70,77,81,72,82
769,173373,sergio romero,78,79,75,70,82,46,76
770,243388,borna sosa,78,76,53,78,78,70,71
771,229752,djibril sow,78,79,69,75,77,75,78
772,208830,jamie vardy,78,76,79,69,74,52,67
773,193314,aitor,78,78,74,68,80,56,76
774,270086,antonio silva,78,77,33,62,69,80,79
775,231652,simon banza,78,74,78,55,76,31,77
776,237321,mergim berisha,78,73,79,72,75,37,74
777,225951,denis bouanga,78,84,77,71,78,38,73
778,225014,gaetano castrovilli,78,73,67,76,82,66,67
779,199987,jasper cillessen,78,78,77,76,76,54,78
780,240699,nicolas de la cruz,78,85,76,77,82,70,67
781,225293,habib diallo,78,70,79,59,74,23,74
782,232639,ritsu doan,78,82,71,75,83,40,61
783,242619,cheick doucoure,78,66,57,69,75,75,77
784,245152,santiago gimenez,78,75,78,67,75,53,79
785,189690,guaita,78,78,77,78,78,48,77
786,210648,ahmed hegazi,78,46,20,50,55,77,86
787,195038,florian kainz,78,70,75,79,79,44,64
788,255654,pierre kalulu,78,80,50,68,69,79,75
789,229758,rade krunic,78,67,72,77,78,74,73
790,243780,lee kang in,78,74,74,79,80,30,61
791,212187,philipp max,78,77,65,77,75,70,74
792,247495,moncayola,78,64,66,75,78,73,70
793,227928,nelson semedo,78,83,57,69,79,74,74
794,194404,neto,78,79,76,76,77,54,76
795,235407,salih ozcan,78,75,62,71,76,76,81
796,246923,jacob ramsey,78,76,75,73,80,68,76
797,240638,tijjani reijnders,78,77,74,75,80,71,73
798,242664,alexis saelemaekers,78,80,67,75,81,64,66
799,219932,antonio sanabria,78,78,76,69,81,32,61
800,226710,gianluca scamacca,78,68,78,66,74,36,74
801,229857,stefano sensi,78,73,62,83,82,65,57
802,216816,giovanni simeone,78,75,79,64,75,41,75
803,253109,joey veerman,78,60,69,83,76,61,77
804,208004,joel veltman,78,61,49,68,71,80,74
805,221634,luciano acosta,77,79,68,71,83,46,56
806,222104,tosin adarabioyo,77,73,31,57,62,77,77
807,255223,amine adli,77,81,75,69,82,41,68
808,225309,nadiem amiri,77,67,72,77,81,55,68
809,226370,andre horta,77,73,70,76,78,67,71
810,230978,taiwo awoniyi,77,77,76,59,70,32,81
811,269312,tommaso baldanzi,77,78,73,73,79,41,50
812,204529,michy batshuayi,77,78,78,62,76,36,79
813,220714,philip billing,77,59,78,73,75,71,81
814,193290,martin braithwaite,77,80,77,72,77,34,75
815,211368,bruma,77,89,73,69,82,32,60
816,211361,danilo cataldi,77,72,71,77,78,73,73
817,223061,franco cervi,77,88,67,72,80,55,53
818,215330,joaquin correa,77,68,73,74,83,40,65
819,189615,aaron cresswell,77,58,60,75,75,77,67
820,208135,abdoulaye doucoure,77,66,76,70,75,76,80
821,215502,bartomiej dragowski,77,79,73,71,80,44,74
822,197031,marvin ducksch,77,69,78,76,73,34,70
823,239207,maximiliano gomez,77,63,78,68,72,32,82
824,244669,morten hjulmand,77,62,56,74,72,68,78
825,190584,illarramendi,77,41,69,76,76,75,67
826,193171,jaume costa,77,70,61,70,72,76,68
827,257290,joao mario,77,86,63,70,76,69,66
828,239901,sasa kalajdzic,77,55,75,68,72,46,71
829,231836,jesper karlsson,77,83,76,72,82,35,61
830,203030,robin knoche,77,34,42,54,50,81,75
831,235634,ghislain konan,77,81,52,70,76,73,74
832,252064,ladislav krejci,77,67,67,67,69,74,85
833,228708,lucas martinez quarta,77,63,56,69,70,76,79
834,214026,johan mojica,77,88,65,73,72,72,70
835,215363,lorenzo montipo,77,75,73,69,83,42,75
836,230084,lukas nmecha,77,78,77,66,77,40,78
837,246863,felix nmecha,77,82,68,72,79,68,73
838,207439,leandro paredes,77,62,64,81,79,71,75
839,238616,pedro neto,77,84,74,70,79,31,59
840,215689,andrea petagna,77,58,76,68,75,34,79
841,223671,stefan posch,77,78,29,58,46,81,75
842,231628,rafa mir,77,78,77,66,72,45,79
843,199339,manuel riemann,77,77,72,83,82,52,76
844,252324,riquelme,77,78,75,74,80,38,50
845,259681,rodri,77,74,73,75,79,38,53
846,240017,andreas skov olsen,77,86,76,72,77,39,69
847,246791,manor solomon,77,83,72,75,81,43,58
848,227232,florian sotoca,77,73,75,74,73,50,81
849,203843,damian suarez,77,69,69,72,73,76,75
850,235973,sebastian szymanski,77,81,70,78,77,39,52
851,227234,lucas tousart,77,62,56,65,69,77,84
852,244778,trincao,77,78,75,70,81,39,59
853,232223,konstantinos tsimikas,77,80,56,72,75,72,75
854,233267,matt turner,77,76,75,67,77,40,79
855,259583,destiny udogie,77,88,63,68,76,70,77
856,263781,vanderson,77,78,62,74,76,72,71
857,223689,wout weghorst,77,56,76,61,68,58,88
858,180403,willian,77,72,77,77,81,49,55
859,234824,yoane wissa,77,85,77,69,78,29,70
860,211575,andre gomes,77,45,67,76,75,72,76
861,255106,loic bade,77,55,45,56,63,77,77
862,225085,jonathan bamba,77,83,73,73,79,39,67
863,242374,musa barrow,77,84,75,69,78,31,64
864,228326,brian olivan,77,79,61,72,69,72,76
865,237658,santiago bueno,77,50,31,55,56,78,78
866,222501,timothy castagne,77,73,56,71,75,74,71
867,205923,ben davies,77,64,58,72,72,78,72
868,235633,yehvann diouf,77,77,74,72,78,45,75
869,246174,harvey elliott,77,75,64,75,81,46,52
870,242577,romain faivre,77,72,73,76,79,62,67
871,235949,gabriel strefezza,77,82,68,75,79,29,50
872,267629,rodrigo garro,77,68,75,79,76,46,53
873,220633,demarai gray,77,86,76,69,81,38,58
874,193474,idrissa gueye,77,61,60,66,72,80,70
875,178224,javier hernandez,77,68,76,64,76,31,68
876,229659,bryan heynen,77,63,73,75,74,73,75
877,246618,adam hlozek,77,76,77,73,77,31,79
878,232432,luka jovic,77,70,76,68,76,29,71
879,250723,kouadio manu kone,77,73,70,74,82,69,75
880,264698,luiz henrique,77,83,70,69,81,53,65
881,236699,sasa lukic,77,59,68,77,78,68,72
882,206545,manu trigueros,77,45,73,78,74,72,64
883,219145,guillermo maripan,77,32,42,58,53,78,79
884,225859,moussa niakhate,77,75,42,63,65,78,77
885,210697,christian nrgaard,77,57,60,69,69,76,79
886,226456,pablo fornals,77,64,71,78,77,69,71
887,216531,paulinho,77,67,77,65,75,43,80
888,225926,pere milla,77,74,78,69,78,38,62
889,196432,enzo perez,77,66,65,75,76,74,76
890,206467,alassane plea,77,70,76,79,78,39,73
891,220018,ante rebic,77,80,77,72,77,46,77
892,215699,youssouf sabaly,77,78,54,65,74,74,71
893,232119,caglar soyuncu,77,69,46,59,64,76,78
894,226853,jeremiah st. juste,77,93,58,65,74,79,73
895,257278,arthur theate,77,71,40,55,59,78,80
896,219585,martin valjent,77,63,36,59,65,77,83
897,258580,kerem akturkoglu,77,84,73,71,79,38,56
898,208450,andreas pereira,77,76,75,78,78,66,69
899,236007,esequiel barco,77,86,73,72,81,34,53
900,229905,abdulkerim bardakc,77,61,32,64,65,78,83
901,186200,fabio borini,77,76,77,73,77,46,70
902,222041,lucas boye,77,69,76,64,79,49,81
903,202848,gianluca caprari,77,84,75,76,82,33,54
904,194806,craig dawson,77,44,47,59,55,80,76
905,238160,merih demiral,77,72,39,47,60,79,80
906,217940,dakonam djene,77,68,38,61,62,78,77
907,246420,jeremy doku,77,91,67,68,82,25,65
908,210736,emerson,77,76,63,75,78,73,64
909,260823,nicolo fagioli,77,76,63,78,79,70,70
910,245538,kyogo furuhashi,77,88,78,68,76,48,61
911,236015,morgan gibbs-white,77,75,72,75,79,57,69
912,264309,arda guler,77,72,70,80,81,52,50
913,271400,igor paixao,77,86,69,71,80,32,65
914,233152,ko itakura,77,73,45,59,70,79,77
915,199575,jordi masip,77,78,75,72,76,63,75
916,205069,juan bernat,77,72,64,76,82,75,56
917,236920,justin kluivert,77,88,73,71,79,38,63
918,204024,christoph kramer,77,48,52,71,72,75,75
919,220440,clement lenglet,77,66,45,69,64,77,75
920,213991,jefferson lerma,77,68,67,68,72,76,79
921,213666,ruben loftus-cheek,77,65,68,75,78,67,75
922,208137,lucas torro,77,46,63,69,68,75,75
923,262138,castello lukeba,77,78,43,67,71,78,76
924,254796,noni madueke,77,90,71,68,82,35,62
925,173521,marcano,77,50,46,60,59,79,71
926,238361,michael,77,94,69,63,84,28,58
927,220523,yerry mina,77,37,54,58,57,77,73
928,237646,daniel munoz,77,82,65,69,71,75,78
929,258976,fabiano parisi,77,80,67,70,77,72,75
930,236583,jiri pavlenka,77,78,74,62,83,35,69
931,195861,yaroslav rakitskyi,77,64,67,76,69,77,80
932,204538,raul ruidiaz,77,82,78,65,79,33,67
933,229891,julian ryerson,77,74,60,68,75,73,80
934,224041,marvin schwabe,77,79,74,76,81,47,73
935,189908,ukasz skorupski,77,78,75,62,81,51,75
936,212207,nicolae stanciu,77,76,73,79,79,62,70
937,240900,unai nunez,77,69,24,51,51,77,78
938,221363,donny van de beek,77,65,77,74,76,70,70
939,206493,yunis abdelhamid,77,32,33,57,60,78,80
940,214584,franco armani,77,77,73,69,81,43,78
941,190815,daley blind,77,35,62,80,78,81,66
942,246785,bryan gil,77,75,67,74,81,31,41
943,188335,ante budimir,77,59,77,49,74,35,77
944,230918,trevoh chalobah,77,64,47,65,68,78,77
945,207554,viktor claesson,77,75,73,74,77,65,78
946,208364,clinton mata,77,81,61,68,74,75,78
947,198946,danilo d'ambrosio,77,65,56,67,71,78,75
948,212602,diego llorente,77,66,40,63,68,76,77
949,202335,eric dier,77,51,63,68,63,76,81
950,244892,sofiane diop,77,70,71,75,81,54,53
951,208165,berat djimsiti,77,69,39,59,48,78,80
952,234835,domingos duarte,77,47,35,58,52,78,78
953,221491,nico elvedi,77,69,39,64,66,78,78
954,219391,gonzalo escalante,77,60,73,74,74,75,74
955,213917,fabio cardoso,77,61,32,53,64,77,81
956,229153,levi garcia,77,89,73,71,82,35,82
957,194333,rafa gikiewicz,77,79,68,64,79,28,78
958,199669,leandro gonzalez pirez,77,70,48,61,66,78,81
959,232099,marko grujic,77,60,71,72,77,74,82
960,215441,serhou guirassy,77,65,77,66,76,38,77
961,231184,guruzeta,77,72,76,68,76,42,74
962,251116,tomas holes,77,74,70,72,73,76,80
963,226537,vincent janssen,77,70,76,67,71,48,86
964,208330,adnan januzaj,77,76,71,77,82,30,58
965,242434,curtis jones,77,68,68,73,79,68,72
966,235152,ferdi kadoglu,77,86,64,72,82,69,71
967,212212,dominik kohr,77,83,63,63,71,78,82
968,197948,florian lejeune,77,48,57,63,64,77,70
969,245741,jesper lindstrm,77,86,73,70,81,43,64
970,244316,luis maximiano,77,78,76,68,81,55,72
971,210463,darwin machis,77,86,76,72,82,38,67
972,138412,james milner,77,53,70,79,76,76,75
973,24630,pepe reina,77,75,77,79,76,45,79
974,171579,raul garcia,77,33,80,81,75,59,83
975,198719,nathan redmond,77,84,75,70,81,30,60
976,241850,mateo retegui,77,74,77,64,70,36,77
977,219792,baptiste santamaria,77,42,65,72,74,73,73
978,244374,mykola shaparenko,77,77,72,77,78,65,69
979,241042,oliver skipp,77,64,47,68,71,75,71
