,id,name,overall,pace,shooting,passing,dribbling,defense,physical,player_positions,club_position,value_eur,wage_eur,club_name,preferred_foot,player_tags,player_traits
151,227236,andre-franck zambo anguissa,83,78,68,72,81,81,86,"CDM, CM",RCM,37000000.0,69000.0,Napoli,Right,,"Power Header, Technical, Flair, Relentless"
152,199845,francesco acerbi,83,60,50,64,64,86,80,CB,RES,9500000.0,67000.0,Inter,Left,,"Long Ball Pass, Block, Bruiser, Aerial"
153,213661,andreas christensen,83,67,32,68,71,85,76,CB,LCB,38500000.0,155000.0,FC Barcelona,Right,#Tactician ,
154,244260,dani olmo,83,68,76,82,86,50,59,"CAM, CF",LAM,50500000.0,71000.0,RB Leipzig,Right,"#Dribbler, #Acrobat","Pinged Pass, Tiki Taka, Technical, Flair, First Touch, Trivela"
155,253149,jeremie frimpong,83,94,56,75,84,74,70,"RWB, RM",RM,52000000.0,58000.0,Bayer 04 Leverkusen,Right,"#Speedster, #Acrobat","Rapid, Flair, Quick Step"
156,208093,gerard moreno,83,77,85,77,81,46,72,"ST, RM",RM,30500000.0,54000.0,Villarreal,Left,#Clinical finisher,"Finesse Shot, Power Shot, Trivela"
157,205693,sebastien haller,83,62,81,63,76,52,81,ST,ST,36500000.0,74000.0,Borussia Dortmund,Right,"#Poacher, #Strength, #Complete forward","Power Header, Flair, First Touch, Acrobatic, Aerial"
158,178603,mats hummels,83,53,58,76,70,86,78,CB,LCB,12000000.0,60000.0,Borussia Dortmund,Right,"#Tactician, #Strength","Intercept +, Long Ball Pass, Jockey, Anticipate, Trivela, Aerial"
159,193301,alexandre lacazette,83,72,84,77,83,44,77,ST,ST,29500000.0,60000.0,Olympique Lyonnais,Right,,"Finesse Shot, Technical"
160,229391,palhinha,83,62,67,71,76,84,89,"CDM, CM",CDM,37000000.0,100000.0,Fulham,Right,"#Tackling, #Strength","Bruiser +, Long Ball Pass, Slide Tackle"
161,241464,pau torres,83,72,38,68,70,84,81,CB,LCB,42000000.0,100000.0,Aston Villa,Left,,"Power Header, Long Ball Pass"
162,226851,benjamin pavard,83,70,62,73,72,85,78,"CB, RB",SUB,36500000.0,95000.0,Inter,Right,#Tactician ,"Jockey, Intercept, Anticipate, Slide Tackle"
163,228251,lorenzo pellegrini,83,79,76,83,83,74,78,"CAM, CM, CF",RCM,42000000.0,88000.0,Roma,Right,"#Playmaker, #Engine, #Complete midfielder","Finesse Shot, Pinged Pass, Relentless, Trivela"
164,216547,rafa,83,93,77,77,86,50,54,"CF, RM",CF,35500000.0,25000.0,Benfica,Right,"#Speedster, #Dribbler, #Acrobat","Rapid, Flair, First Touch, Quick Step, Trivela, Acrobatic"
165,225659,guido rodriguez,83,51,58,72,70,85,80,CDM,RDM,35000000.0,37000.0,Real Betis,Right,#Tackling ,"Tiki Taka, Anticipate, Slide Tackle, Bruiser, Trivela"
166,247819,nico schlotterbeck,83,78,58,67,73,85,82,CB,SUB,49500000.0,51000.0,Borussia Dortmund,Left,,"Power Header, Long Ball Pass, Jockey, Block, Intercept, Slide Tackle, Aerial"
167,210406,piotr zielinski,83,81,77,81,86,71,63,"CM, CAM",LCM,35500000.0,78000.0,Napoli,Right,#Dribbler,"Technical, Trivela"
168,224179,borja iglesias,83,69,84,66,76,40,82,ST,ST,35500000.0,41000.0,Real Betis,Right,#Strength,"Finesse Shot, Trivela"
169,234396,alphonso davies,83,95,66,78,84,74,77,"LB, LM",LB,52000000.0,64000.0,FC Bayern München,Left,"#Speedster, #Acrobat","Quick Step +, Rapid"
170,167948,hugo lloris,83,85,80,70,86,60,81,GK,RES,4000000.0,54000.0,Tottenham Hotspur,Left,,
171,201153,morata,83,82,82,72,79,31,79,ST,LS,35500000.0,80000.0,Atlético Madrid,Right,#Poacher,"Finesse Shot, Rapid"
172,230142,oyarzabal,83,77,83,80,83,41,62,"LM, RM, LW",LW,43000000.0,49000.0,Real Sociedad,Left,,"Finesse Shot, Technical, Trivela"
173,188350,marco reus,83,65,83,83,85,53,63,"CAM, CF",SUB,17000000.0,66000.0,Borussia Dortmund,Right,,"Chip Shot +, Finesse Shot, Whipped Cross, Technical, Flair, First Touch, Trivela"
174,234236,patrik schick,83,79,80,71,81,37,76,ST,SUB,42500000.0,80000.0,Bayer 04 Leverkusen,Left,,"Finesse Shot, Power Header, Technical, Flair, Acrobatic"
175,202648,sergi darder,83,81,76,82,83,74,77,"CM, CDM, CAM",LCM,35500000.0,44000.0,Mallorca,Right,,"Finesse Shot, Power Shot, Pinged Pass, Incisive Pass, Long Ball Pass, Flair, Press Proven"
176,189511,sergio busquets,83,37,62,79,79,81,73,CDM,CM,12500000.0,14000.0,Inter Miami,Right,,"Pinged Pass, Long Ball Pass, Anticipate, Press Proven"
177,230869,unai simon,83,84,79,77,85,49,84,GK,GK,36500000.0,31000.0,Athletic Club,Right,,Footwork
178,246430,dusan vlahovic,83,80,85,66,79,29,82,ST,RS,55500000.0,125000.0,Juventus,Left,"#Poacher, #Clinical finisher","Finesse Shot, Chip Shot, Flair"
179,199451,wissam ben yedder,83,80,84,78,87,39,68,ST,ST,29500000.0,80000.0,Monaco,Right,"#Dribbler, #Acrobat","Chip Shot +, Tiki Taka, Technical, Flair, Trivela"
180,180930,edin dzeko,83,59,84,72,77,45,76,ST,ST,12500000.0,43000.0,Fenerbahçe,Right,,"Finesse Shot, Technical, Acrobatic"
181,190460,christian eriksen,83,59,77,89,81,51,53,"CM, CDM",LCM,30000000.0,145000.0,Manchester United,Right,"#Playmaker, #Crosser, #FK Specialist, #Complete midfielder","Pinged Pass +, Dead Ball, Long Ball Pass, Whipped Cross, Flair"
182,247090,enzo fernandez,83,73,73,81,80,75,79,"CM, CDM",CAM,58000000.0,120000.0,Chelsea,Right,#Playmaker ,"Long Ball Pass, Slide Tackle, Flair, First Touch, Press Proven, Relentless, Trivela"
183,264240,gavi,83,76,66,78,85,68,70,"CM, LW",LW,68500000.0,60000.0,FC Barcelona,Right,"#Dribbler, #Acrobat","Tiki Taka, Slide Tackle, Rapid, Relentless"
184,210324,jonas hofmann,83,76,79,83,81,64,73,"CAM, RM, LM",RF,35000000.0,74000.0,Bayer 04 Leverkusen,Right,,"Dead Ball, Pinged Pass, Whipped Cross, Technical, Relentless"
185,189332,jordi alba,83,84,70,82,81,76,70,LB,LB,13500000.0,14000.0,Inter Miami,Left,,"Jockey, Block, Anticipate, Rapid"
186,251809,sven botman,83,65,37,63,66,84,84,CB,LCB,47000000.0,105000.0,Newcastle United,Left,#Strength,"Long Ball Pass, Jockey, Bruiser"
187,242516,cody gakpo,83,85,82,78,84,42,73,"CF, LW",CF,55500000.0,130000.0,Liverpool,Right,,"Finesse Shot, Technical, Quick Step, Trivela"
188,216460,jose maria gimenez,83,71,46,58,61,85,82,CB,SUB,36500000.0,71000.0,Atlético Madrid,Right,,"Power Header, Slide Tackle, Aerial"
189,205498,jorginho,83,53,67,84,81,74,73,"CDM, CM",SUB,25500000.0,125000.0,Arsenal,Right,,"Pinged Pass, Incisive Pass, Anticipate, First Touch, Press Proven"
190,208574,filip kostic,83,85,76,82,82,70,80,"LM, LW",LM,35000000.0,130000.0,Juventus,Left,"#Engine, #Crosser","Pinged Pass, Whipped Cross, Rapid"
191,225375,konrad laimer,83,80,69,77,78,81,79,"CDM, CM",LDM,38000000.0,75000.0,FC Bayern München,Right,#Tactician ,"Block +, Pinged Pass, Slide Tackle, Bruiser, Relentless"
192,220834,marco asensio,83,81,81,81,83,43,63,RW,SUB,38500000.0,115000.0,Paris Saint Germain,Left,#Distance shooter,"Pinged Pass, Whipped Cross"
193,204638,willi orban,83,58,36,56,56,85,81,CB,LCB,30000000.0,67000.0,RB Leipzig,Right,,"Power Header, Long Ball Pass, Anticipate"
194,210413,alessio romagnoli,83,69,40,56,69,85,80,CB,LCB,31500000.0,68000.0,Lazio,Left,#Tackling ,Aerial
195,205988,luke shaw,83,76,57,82,79,81,78,"LB, CB",RES,35000000.0,135000.0,Manchester United,Left,,Jockey
196,227535,rodrigo bentancur,82,70,67,81,83,79,77,"CM, CDM",SUB,39500000.0,100000.0,Tottenham Hotspur,Right,,"First Touch, Relentless"
197,198176,stefan de vrij,82,64,41,64,69,84,76,CB,CB,21000000.0,86000.0,Inter,Right,#Tactician ,"Long Ball Pass, Intercept, Aerial"
198,234577,diogo costa,82,80,77,80,86,35,80,GK,GK,39000000.0,13000.0,Porto,Right,,Footwork
199,241461,ferran torres,82,83,79,78,83,35,68,"LW, RW, ST",SUB,48000000.0,150000.0,FC Barcelona,Right,,Technical
200,216320,seko fofana,82,71,77,76,80,73,86,CM,LCM,30500000.0,59000.0,Al Nassr,Right,#Engine,"Power Shot, Pinged Pass, Press Proven, Relentless"
201,211688,gaya,82,81,61,77,79,78,74,"LB, LWB",LB,27500000.0,46000.0,Valencia,Left,,"Anticipate, Technical"
202,178509,olivier giroud,82,43,83,74,74,42,80,ST,ST,10500000.0,66000.0,Milan,Left,"#Poacher, #Strength, #Complete forward","Acrobatic +, Power Header, Trivela, Aerial"
203,212096,vincenzo grifo,82,71,80,83,81,40,64,"LM, CF, CAM",LM,29500000.0,41000.0,SC Freiburg,Right,"#Crosser, #FK Specialist","Whipped Cross +, Dead Ball, Technical, Flair, Trivela"
204,231591,javi galan,82,81,56,77,83,79,72,"LB, LWB",LWB,27500000.0,65000.0,Atlético Madrid,Left,,"Anticipate, Rapid"
205,173608,joselu,82,63,84,69,74,33,77,ST,LS,19500000.0,19000.0,Real Madrid,Right,#Aerial threat,"Power Header +, Power Shot, Aerial"
206,230938,franck yannick kessie,82,79,76,74,79,81,87,"CDM, CM",LDM,34000000.0,46000.0,Al Ahli Jeddah,Right,#Engine,"Power Shot, Relentless"
207,222077,manuel locatelli,82,67,70,80,78,79,80,"CDM, CM",CDM,38500000.0,105000.0,Juventus,Right,,"Long Ball Pass, Relentless"
208,253072,darwin nunez,82,90,81,71,76,43,85,"ST, LW",SUB,48500000.0,120000.0,Liverpool,Right,"#Speedster, #Engine","Rapid, Quick Step"
209,252145,nuno mendes,82,89,58,75,80,77,76,"LB, LWB",SUB,43500000.0,63000.0,Paris Saint Germain,Left,,"Incisive Pass, Whipped Cross, Rapid, Quick Step"
210,213516,ricardo horta,82,80,83,80,80,43,70,"CAM, CF, RM",CAM,30500000.0,24000.0,Sporting Braga,Right,,"Finesse Shot, Power Shot, Incisive Pass, Tiki Taka, First Touch"
211,232488,cristian romero,82,70,46,59,66,84,80,CB,RCB,38000000.0,89000.0,Tottenham Hotspur,Right,,"Long Ball Pass, Intercept, Slide Tackle, Bruiser"
212,241788,mehdi taremi,82,78,81,76,81,38,74,"ST, CF",RS,30000000.0,23000.0,Porto,Right,,"Flair, First Touch, Press Proven"
213,223197,enes unal,82,72,84,70,82,40,80,ST,ST,38000000.0,44000.0,Getafe,Right,#Clinical finisher,"Finesse Shot, Power Shot, Dead Ball, Aerial"
214,196978,callum wilson,82,80,82,67,79,42,76,ST,SUB,25500000.0,135000.0,Newcastle United,Right,,
215,199503,granit xhaka,82,49,74,82,73,75,82,"CM, CDM",LCM,29000000.0,68000.0,Bayer 04 Leverkusen,Left,,"Power Shot, Long Ball Pass, Slide Tackle, Bruiser"
216,214997,angel correa,82,85,84,77,86,50,75,"ST, RM",SUB,31000000.0,77000.0,Atlético Madrid,Right,"#Dribbler, #Acrobat","Technical, Flair, Trivela"
217,246242,boulaye dia,82,82,81,62,81,27,77,"ST, LW, CF",SUB,40500000.0,51000.0,Salernitana,Right,,
218,209889,raphael guerreiro,82,65,78,85,88,76,55,"LB, LM, CM",SUB,27000000.0,72000.0,FC Bayern München,Left,"#Dribbler, #Acrobat","Tiki Taka +, Intercept, Technical, Flair, First Touch, Trivela"
219,204525,inigo martinez,82,71,56,67,61,82,80,CB,SUB,20000000.0,145000.0,FC Barcelona,Left,,"Long Ball Pass, Slide Tackle"
220,219522,jeremias conan ledesma,82,83,79,75,84,46,79,GK,GK,20500000.0,32000.0,Cádiz,Right,,
221,229668,mario hermoso,82,75,49,74,71,82,79,CB,LCB,29000000.0,65000.0,Atlético Madrid,Left,,"Long Ball Pass, Block, Slide Tackle, Aerial"
222,210411,otavio,82,78,70,81,85,66,74,"RM, LM",RCM,30500000.0,59000.0,Al Nassr,Right,"#Dribbler, #Engine","Pinged Pass, Incisive Pass, Tiki Taka, Technical, Flair, First Touch, Relentless"
223,224987,ivan provedel,82,83,79,80,85,42,79,GK,GK,21000000.0,51000.0,Lazio,Right,,Far Throw
224,201942,roberto firmino,82,70,77,79,87,58,77,"CF, ST",ST,25500000.0,55000.0,Al Ahli Jeddah,Right,#Dribbler,"Pinged Pass, Technical, Flair, First Touch"
225,236772,dominik szoboszlai,82,83,82,84,82,34,64,CAM,RCM,44500000.0,110000.0,Liverpool,Right,"#Distance shooter, #FK Specialist","Dead Ball +, Power Shot, Whipped Cross, Technical, Flair, Trivela"
226,244369,viktor tsygankov,82,85,78,79,81,46,61,"RM, CM, CAM",RM,40500000.0,37000.0,Girona,Left,,"Technical, Flair, Quick Step"
227,225341,david garcia,82,59,37,66,65,83,77,CB,LCB,28000000.0,39000.0,Osasuna,Right,,"Power Header, Intercept, Slide Tackle, Aerial"
228,223334,joelinton,82,78,71,76,82,81,88,"CM, LW",LCM,35500000.0,125000.0,Newcastle United,Right,#Engine,"Bruiser, Press Proven"
229,241671,dominik livakovic,82,80,76,71,89,56,80,GK,GK,26000000.0,38000.0,Fenerbahçe,Right,,"Far Throw, Footwork"
230,239837,alexis mac allister,82,70,79,82,82,70,72,"CM, CAM, CDM",LCM,39500000.0,110000.0,Liverpool,Right,,"Dead Ball, Pinged Pass, Incisive Pass"
231,233084,nahuel molina,82,85,67,76,79,78,71,"RB, RWB, RM",RWB,39500000.0,59000.0,Atlético Madrid,Right,#Engine,"Whipped Cross, Block"
232,240950,pedro goncalves,82,76,82,81,84,58,66,"LW, RW, CM",LW,40500000.0,22000.0,Sporting CP,Right,,"Finesse Shot, Dead Ball, Pinged Pass, Tiki Taka, Whipped Cross, Technical, Flair"
233,210047,fabian schar,82,54,68,75,73,84,77,CB,RCB,21000000.0,115000.0,Newcastle United,Right,,"Power Shot, Long Ball Pass"
234,240091,guglielmo vicario,82,83,81,79,85,34,83,GK,GK,30500000.0,76000.0,Tottenham Hotspur,Right,,Footwork
235,212242,robert andrich,82,57,76,76,73,81,85,"CDM, CM",SUB,27000000.0,65000.0,Bayer 04 Leverkusen,Right,#Engine,"Power Shot, Anticipate, Bruiser, Relentless, Trivela"
236,204963,carvajal,82,82,54,76,79,77,79,RB,RB,22000000.0,155000.0,Real Madrid,Right,,"Whipped Cross, Block"
237,235410,youssef en-nesyri,82,81,82,63,76,36,79,ST,ST,36500000.0,42000.0,Sevilla,Left,,"Power Header, Rapid, Quick Step, Relentless, Aerial"
238,184134,fernando,82,63,62,74,73,82,81,"CDM, CB",SUB,8500000.0,25000.0,Sevilla,Right,,"Intercept, Slide Tackle"
239,211738,mark flekken,82,81,74,83,85,31,81,GK,GK,20500000.0,56000.0,Brentford,Right,,Footwork
240,212814,joao mario,82,70,79,81,83,69,70,"RM, LM, CM",LM,29500000.0,21000.0,Benfica,Right,,"Pinged Pass, Technical, First Touch"
241,225850,presnel kimpembe,82,79,43,68,69,81,86,CB,SUB,32500000.0,88000.0,Paris Saint Germain,Left,,"Block +, Intercept, Aerial"
242,213565,thomas lemar,82,82,78,83,86,67,65,"CM, LM",SUB,35000000.0,68000.0,Atlético Madrid,Left,"#Dribbler, #Acrobat","Finesse Shot, Jockey, Technical, Trivela"
243,228618,ferland mendy,82,92,64,76,77,77,86,LB,SUB,27500000.0,160000.0,Real Madrid,Left,"#Speedster, #Engine","Block, Rapid, Flair"
244,234642,edouard mendy,82,80,79,81,83,34,81,GK,GK,16000000.0,38000.0,Al Ahli Jeddah,Right,,
245,243580,lois openda,82,93,79,68,80,31,78,ST,RS,44000000.0,65000.0,RB Leipzig,Right,#Speedster,"Finesse Shot, Rapid, Quick Step, Trivela"
246,204639,stefan savic,82,64,35,57,57,85,80,CB,RCB,20000000.0,62000.0,Atlético Madrid,Right,,"Power Header, Aerial"
247,223959,lucas torreira,82,76,70,77,80,79,78,"CDM, CM",RCM,33000000.0,53000.0,Galatasaray,Right,#Acrobat,"Tiki Taka, Intercept, Anticipate, Slide Tackle, Relentless"
248,229558,dayot upamecano,82,83,45,63,72,81,83,CB,SUB,39500000.0,59000.0,FC Bayern München,Right,#Strength,"Incisive Pass, Bruiser"
249,229237,manuel akanji,82,77,48,70,72,83,78,CB,SUB,30500000.0,130000.0,Manchester City,Right,,Slide Tackle
250,248243,eduardo camavinga,82,79,66,80,82,76,80,"CDM, CM, LB",LCM,56500000.0,110000.0,Real Madrid,Left,,"Jockey, Block, Bruiser, Technical, Flair"
251,226268,federico dimarco,82,79,71,80,79,74,71,"LWB, LM, CB",LM,37000000.0,82000.0,Inter,Left,,Whipped Cross
252,192318,mario gotze,82,63,75,83,85,55,71,"CAM, CF, LM",RF,25000000.0,53000.0,Eintracht Frankfurt,Right,#Playmaker ,"Finesse Shot, Pinged Pass, Tiki Taka, Technical, Flair, First Touch"
253,251517,josko gvardiol,82,78,54,69,74,82,83,"CB, LB",SUB,44500000.0,95000.0,Manchester City,Left,,"Block +, Power Header, Incisive Pass, Long Ball Pass, Jockey"
254,235790,kai havertz,82,78,79,79,83,45,68,"CAM, RW, ST",LCM,46000000.0,110000.0,Arsenal,Left,,"Finesse Shot, Chip Shot, Technical, First Touch, Trivela"
255,232498,isi palazon,82,84,79,79,82,39,64,RM,RM,30500000.0,32000.0,Rayo Vallecano,Left,,"Rapid, First Touch"
256,243245,orkun kokcu,82,72,76,83,80,69,79,"CM, CAM",LCM,44000000.0,18000.0,Benfica,Right,,"Finesse Shot, Power Shot, Dead Ball, Pinged Pass, Trivela"
257,207410,mateo kovacic,82,69,69,82,87,71,70,"CM, CDM",LCM,29500000.0,150000.0,Manchester City,Right,"#Dribbler, #Acrobat","Incisive Pass +, Pinged Pass, Flair, Press Proven"
258,233486,robin le normand,82,62,26,54,59,84,79,CB,LCB,40000000.0,41000.0,Real Sociedad,Right,,"Power Header, Slide Tackle, Aerial"
259,199482,anthony lopes,82,84,77,71,86,63,80,GK,GK,15000000.0,37000.0,Olympique Lyonnais,Left,,
260,231447,donyell malen,82,89,80,73,85,35,73,"RM, ST",RM,39500000.0,52000.0,Borussia Dortmund,Right,"#Dribbler, #Acrobat","Technical, Flair, First Touch, Trickster, Quick Step, Trivela"
261,236401,noussair mazraoui,82,79,66,77,83,77,74,RB,RB,37000000.0,65000.0,FC Bayern München,Right,,"Jockey, Slide Tackle, Technical, Flair"
262,192366,nicolas otamendi,82,64,57,64,59,83,85,CB,LCB,8000000.0,14000.0,Benfica,Right,,"Power Header, Jockey, Intercept, Slide Tackle, Bruiser, Aerial"
263,204935,jordan pickford,82,83,77,87,87,51,80,GK,GK,25000000.0,45000.0,Everton,Left,,Footwork
264,233049,jadon sancho,82,78,70,80,87,33,47,"LW, LM",SUB,43500000.0,130000.0,Manchester United,Right,#Dribbler,"Finesse Shot, Flair"
265,199434,dusan tadic,82,64,80,85,83,43,76,"LW, CF, RW",LW,14500000.0,52000.0,Fenerbahçe,Left,#Crosser,"Chip Shot, Flair, First Touch, Press Proven, Trivela"
266,216393,youri tielemans,82,50,79,85,79,69,69,"CM, CDM",SUB,37500000.0,100000.0,Aston Villa,Right,#Playmaker ,"Power Shot, Pinged Pass, Incisive Pass, Long Ball Pass"
267,212188,timo werner,82,91,80,70,82,35,69,ST,LS,35500000.0,73000.0,RB Leipzig,Right,#Speedster,"Rapid, Quick Step"
268,220502,mattia zaccagni,82,87,77,74,88,57,67,LW,LW,30500000.0,73000.0,Lazio,Right,"#Dribbler, #Acrobat","Technical, Flair, Trivela"
269,212523,anderson talisca,81,79,84,76,81,52,73,"CF, ST, CAM",RM,25500000.0,59000.0,Al Nassr,Left,,"Finesse Shot, Trivela, Acrobatic"
270,206511,maximilian arnold,81,66,79,79,78,76,75,"CDM, CM",CDM,22000000.0,55000.0,VfL Wolfsburg,Left,#Distance shooter,"Power Shot, Dead Ball, Long Ball Pass, Trivela"
271,200260,steven berghuis,81,77,82,82,81,40,69,"CAM, CM, RW",RW,21500000.0,23000.0,Ajax,Left,,"Finesse Shot, Incisive Pass, Long Ball Pass, Whipped Cross, Technical, First Touch, Trivela"
272,214097,benjamin bourigeaud,81,73,77,82,81,67,76,"CM, RM, RW",RCM,25000000.0,61000.0,Rennes,Right,#Engine,"Dead Ball, Pinged Pass, Incisive Pass, Long Ball Pass, Whipped Cross, Trivela"
273,235944,brais mendez,81,71,80,82,81,65,73,"CM, CAM, RM",RCM,30000000.0,42000.0,Real Sociedad,Left,,"Finesse Shot, Dead Ball, Tiki Taka, Technical"
274,199304,danilo,81,73,67,74,74,83,78,"CB, RB",LCB,17500000.0,100000.0,Juventus,Right,,"Long Ball Pass, Intercept, Anticipate"
275,226271,fabian ruiz,81,55,78,79,80,74,72,"CM, CDM",SUB,27500000.0,89000.0,Paris Saint Germain,Left,,"Finesse Shot, Trivela"
276,209297,fred,81,75,69,79,81,76,70,"CM, CDM",RCM,24500000.0,44000.0,Fenerbahçe,Left,"#Engine, #Acrobat","Relentless +, Flair"
277,237678,ibrahima konate,81,77,34,57,68,82,82,CB,RCB,37000000.0,90000.0,Liverpool,Right,"#Aerial threat, #Strength","Block, Bruiser, Aerial"
278,221992,hirving lozano,81,93,76,72,82,41,61,RW,RW,27500000.0,27000.0,PSV,Right,"#Speedster, #Acrobat","Whipped Cross, Rapid, Quick Step, Trivela"
279,208618,lucas vazquez,81,81,73,80,80,73,69,"RB, RW",SUB,18000000.0,140000.0,Real Madrid,Right,,"Whipped Cross, Block, Rapid"
280,204614,mario rui,81,81,57,77,80,76,68,LB,SUB,18000000.0,58000.0,Napoli,Left,#Acrobat,"Whipped Cross, Rapid"
281,191202,nemanja matic,81,34,67,77,77,79,78,"CDM, CM",CDM,9000000.0,53000.0,Rennes,Left,,"Long Ball Pass, Bruiser, Press Proven"
282,233064,mason mount,81,72,79,82,80,56,67,"CAM, RW, CM",RES,35000000.0,110000.0,Manchester United,Right,,
283,243576,pedro porro,81,82,73,77,81,74,77,"RB, RWB",RB,32500000.0,74000.0,Tottenham Hotspur,Right,,"Whipped Cross, Rapid, Relentless"
284,157481,raul albiol,81,36,41,62,63,85,68,CB,RCB,4600000.0,27000.0,Villarreal,Right,#Tactician ,"Long Ball Pass, Slide Tackle"
285,210385,rui silva,81,82,76,77,84,31,81,GK,GK,17500000.0,25000.0,Real Betis,Right,,Footwork
286,215316,geronimo rulli,81,81,78,80,81,54,80,GK,RES,13500000.0,17000.0,Ajax,Right,,Footwork
287,204883,brice samba,81,79,81,79,83,53,79,GK,GK,21500000.0,37000.0,Lens,Left,,Far Throw
288,225126,ellyes skhiri,81,63,73,74,76,80,76,"CDM, CM",LCM,25000000.0,46000.0,Eintracht Frankfurt,Right,"#Engine, #Tactician ","Long Ball Pass, Intercept, Slide Tackle, Press Proven, Relentless"
289,236786,martin terrier,81,84,82,75,79,36,72,"LM, ST",SUB,30500000.0,58000.0,Rennes,Right,,"Finesse Shot, Rapid, Aerial"
290,211990,odisseas vlachodimos,81,84,77,66,84,43,78,GK,SUB,21500000.0,63000.0,Nottingham Forest,Right,,Footwork
291,198717,wilfried zaha,81,90,78,72,85,37,76,"LW, CF, LM",LM,25000000.0,58000.0,Galatasaray,Right,#Dribbler,"Technical, Flair, Quick Step"
292,252308,ali al musrati,81,62,66,71,71,80,84,"CDM, CM",RDM,26500000.0,19000.0,Sporting Braga,Right,#Strength,"Incisive Pass, Long Ball Pass, Intercept, Anticipate, Bruiser, Relentless"
293,230977,miguel almiron,81,87,77,75,81,56,64,"RW, RM",RW,25500000.0,130000.0,Newcastle United,Left,"#Engine, #Acrobat","Rapid, Quick Step, Relentless"
294,229984,ben chilwell,81,74,60,78,78,77,73,"LB, LWB",LM,31000000.0,105000.0,Chelsea,Left,,Jockey
295,233096,denzel dumfries,81,83,63,70,73,78,89,"RWB, RM",RM,27000000.0,80000.0,Inter,Right,,"Whipped Cross, Block, Rapid, Quick Step, Long Throw"
296,199915,lewis dunk,81,45,51,66,66,82,80,CB,LCB,17500000.0,86000.0,Brighton & Hove Albion,Right,,"Power Header, Incisive Pass, Long Ball Pass, Slide Tackle"
297,240690,nicolas gonzalez,81,87,76,73,83,45,64,"RW, LW",RW,34000000.0,68000.0,Fiorentina,Left,,"Technical, First Touch, Trivela"
298,198219,lorenzo insigne,81,80,78,81,86,36,44,"LW, CF, LM",LW,20500000.0,14000.0,Toronto,Right,#Dribbler,"Finesse Shot, Technical, Flair, Quick Step, Trivela"
